"CountryName","CountryCode","Country","Year","SeriesCode","EconIndMetric","EconomicIndictor"
"France","FRA","France",2012,"NE.IMP.GNFS.ZS",30.499031981938,"Imports G & S Pct GDP"
"France","FRA","France",2013,"NE.IMP.GNFS.ZS",30.3993172078638,"Imports G & S Pct GDP"
"France","FRA","France",2014,"NE.IMP.GNFS.ZS",30.8121120215465,"Imports G & S Pct GDP"
"France","FRA","France",2015,"NE.IMP.GNFS.ZS",31.1590715564548,"Imports G & S Pct GDP"
"France","FRA","France",2016,"NE.IMP.GNFS.ZS",30.852605198715,"Imports G & S Pct GDP"
"France","FRA","France",2017,"NE.IMP.GNFS.ZS",32.0132141063066,"Imports G & S Pct GDP"
"France","FRA","France",2018,"NE.IMP.GNFS.ZS",32.7242853866575,"Imports G & S Pct GDP"
"France","FRA","France",2019,"NE.IMP.GNFS.ZS",32.549417775836,"Imports G & S Pct GDP"
"France","FRA","France",2020,"NE.IMP.GNFS.ZS",29.893784250888,"Imports G & S Pct GDP"
"France","FRA","France",2011,"TG.VAL.TOTL.GD.ZS",46.0088502465644,"Merch Trade Pct GDP"
"France","FRA","France",2012,"TG.VAL.TOTL.GD.ZS",46.3190742965424,"Merch Trade Pct GDP"
"France","FRA","France",2013,"TG.VAL.TOTL.GD.ZS",44.9091104261098,"Merch Trade Pct GDP"
"France","FRA","France",2014,"TG.VAL.TOTL.GD.ZS",44.1071839990817,"Merch Trade Pct GDP"
"France","FRA","France",2015,"TG.VAL.TOTL.GD.ZS",44.1726893615455,"Merch Trade Pct GDP"
"France","FRA","France",2016,"TG.VAL.TOTL.GD.ZS",43.2502013096804,"Merch Trade Pct GDP"
"France","FRA","France",2017,"TG.VAL.TOTL.GD.ZS",44.6020688771368,"Merch Trade Pct GDP"
"France","FRA","France",2018,"TG.VAL.TOTL.GD.ZS",45.1199353542504,"Merch Trade Pct GDP"
"France","FRA","France",2019,"TG.VAL.TOTL.GD.ZS",44.9126887392128,"Merch Trade Pct GDP"
"France","FRA","France",2020,"TG.VAL.TOTL.GD.ZS",40.7150811931565,"Merch Trade Pct GDP"
"France","FRA","France",2011,"SP.POP.TOTL",65342789,"Population"
"France","FRA","France",2012,"SP.POP.TOTL",65659814,"Population"
"France","FRA","France",2013,"SP.POP.TOTL",65998685,"Population"
"France","FRA","France",2014,"SP.POP.TOTL",66312067,"Population"
"France","FRA","France",2015,"SP.POP.TOTL",66548272,"Population"
"France","FRA","France",2016,"SP.POP.TOTL",66724104,"Population"
"France","FRA","France",2017,"SP.POP.TOTL",66918020,"Population"
"France","FRA","France",2018,"SP.POP.TOTL",67101930,"Population"
"France","FRA","France",2019,"SP.POP.TOTL",67248926,"Population"
"France","FRA","France",2020,"SP.POP.TOTL",67391582,"Population"
"France","FRA","France",2011,"SE.ENR.PRSC.FM.ZS",1.00325000286102,"School Enrollment PrimSec GPI"
"France","FRA","France",2012,"SE.ENR.PRSC.FM.ZS",1.00304996967316,"School Enrollment PrimSec GPI"
"France","FRA","France",2013,"SE.ENR.PRSC.FM.ZS",1.00567996501923,"School Enrollment PrimSec GPI"
"France","FRA","France",2014,"SE.ENR.PRSC.FM.ZS",1.00685000419617,"School Enrollment PrimSec GPI"
"France","FRA","France",2015,"SE.ENR.PRSC.FM.ZS",1.00341999530792,"School Enrollment PrimSec GPI"
"France","FRA","France",2016,"SE.ENR.PRSC.FM.ZS",1.00250005722046,"School Enrollment PrimSec GPI"
"France","FRA","France",2017,"SE.ENR.PRSC.FM.ZS",1.00194001197815,"School Enrollment PrimSec GPI"
"France","FRA","France",2018,"SE.ENR.PRSC.FM.ZS",1.00080001354218,"School Enrollment PrimSec GPI"
"France","FRA","France",2019,"SE.ENR.PRSC.FM.ZS",0.998740017414093,"School Enrollment PrimSec GPI"
"France","FRA","France",2020,"SE.ENR.PRSC.FM.ZS",0,"School Enrollment PrimSec GPI"
"France","FRA","France",2011,"AG.SRF.TOTL.K2",549087,"Surface Area sqkm"
"France","FRA","France",2012,"AG.SRF.TOTL.K2",549087,"Surface Area sqkm"
"France","FRA","France",2013,"AG.SRF.TOTL.K2",549087,"Surface Area sqkm"
"France","FRA","France",2014,"AG.SRF.TOTL.K2",549087,"Surface Area sqkm"
"France","FRA","France",2015,"AG.SRF.TOTL.K2",549087,"Surface Area sqkm"
"France","FRA","France",2016,"AG.SRF.TOTL.K2",549087,"Surface Area sqkm"
"France","FRA","France",2017,"AG.SRF.TOTL.K2",549087,"Surface Area sqkm"
"France","FRA","France",2018,"AG.SRF.TOTL.K2",549087,"Surface Area sqkm"
"France","FRA","France",2019,"AG.SRF.TOTL.K2",0,"Surface Area sqkm"
"France","FRA","France",2020,"AG.SRF.TOTL.K2",0,"Surface Area sqkm"
"Germany","DEU","Germany",2011,"NE.EXP.GNFS.ZS",45.0571362806101,"Exports G & S Pct GDP"
"Germany","DEU","Germany",2012,"NE.EXP.GNFS.ZS",46.3071201430804,"Exports G & S Pct GDP"
"Germany","DEU","Germany",2013,"NE.EXP.GNFS.ZS",45.4186778593914,"Exports G & S Pct GDP"
"Germany","DEU","Germany",2014,"NE.EXP.GNFS.ZS",45.6192633128717,"Exports G & S Pct GDP"
"Germany","DEU","Germany",2015,"NE.EXP.GNFS.ZS",46.920738356608,"Exports G & S Pct GDP"
"Germany","DEU","Germany",2016,"NE.EXP.GNFS.ZS",46.0732628543356,"Exports G & S Pct GDP"
"Germany","DEU","Germany",2017,"NE.EXP.GNFS.ZS",47.1630406836519,"Exports G & S Pct GDP"
"Germany","DEU","Germany",2018,"NE.EXP.GNFS.ZS",47.3010457679357,"Exports G & S Pct GDP"
"Germany","DEU","Germany",2019,"NE.EXP.GNFS.ZS",46.6242388472224,"Exports G & S Pct GDP"
"Germany","DEU","Germany",2020,"NE.EXP.GNFS.ZS",43.4168953188659,"Exports G & S Pct GDP"
"Germany","DEU","Germany",2011,"NY.GDP.MKTP.CD",3744408602683.94,"GDP"
"Germany","DEU","Germany",2012,"NY.GDP.MKTP.CD",3527344944139.83,"GDP"
"Germany","DEU","Germany",2013,"NY.GDP.MKTP.CD",3732743446218.92,"GDP"
"Germany","DEU","Germany",2014,"NY.GDP.MKTP.CD",3883920155292.26,"GDP"
"Germany","DEU","Germany",2015,"NY.GDP.MKTP.CD",3356235704119.75,"GDP"
"Germany","DEU","Germany",2016,"NY.GDP.MKTP.CD",3467498002104.33,"GDP"
"Germany","DEU","Germany",2017,"NY.GDP.MKTP.CD",3681732583768.5,"GDP"
"Germany","DEU","Germany",2018,"NY.GDP.MKTP.CD",3975347237442.99,"GDP"
"Germany","DEU","Germany",2019,"NY.GDP.MKTP.CD",3888326788627.44,"GDP"
"Germany","DEU","Germany",2020,"NY.GDP.MKTP.CD",3846413928653.71,"GDP"
"Germany","DEU","Germany",2011,"NY.GDP.MKTP.KD.ZG",3.92519270463411,"GDP Pct Growth"
"Germany","DEU","Germany",2012,"NY.GDP.MKTP.KD.ZG",0.418497594217598,"GDP Pct Growth"
"Germany","DEU","Germany",2013,"NY.GDP.MKTP.KD.ZG",0.437591303144671,"GDP Pct Growth"
"Germany","DEU","Germany",2014,"NY.GDP.MKTP.KD.ZG",2.20954343134872,"GDP Pct Growth"
"Germany","DEU","Germany",2015,"NY.GDP.MKTP.KD.ZG",1.49193152760772,"GDP Pct Growth"
"Germany","DEU","Germany",2016,"NY.GDP.MKTP.KD.ZG",2.22999986782015,"GDP Pct Growth"
"Germany","DEU","Germany",2017,"NY.GDP.MKTP.KD.ZG",2.68023111405891,"GDP Pct Growth"
"Germany","DEU","Germany",2018,"NY.GDP.MKTP.KD.ZG",1.08602451412267,"GDP Pct Growth"
"Germany","DEU","Germany",2019,"NY.GDP.MKTP.KD.ZG",1.05550824713283,"GDP Pct Growth"
"Germany","DEU","Germany",2020,"NY.GDP.MKTP.KD.ZG",-4.56961671737398,"GDP Pct Growth"
"Germany","DEU","Germany",2011,"NE.IMP.GNFS.ZS",40.148984986412,"Imports G & S Pct GDP"
"Germany","DEU","Germany",2012,"NE.IMP.GNFS.ZS",40.2069347359679,"Imports G & S Pct GDP"
"Germany","DEU","Germany",2013,"NE.IMP.GNFS.ZS",39.6601988368577,"Imports G & S Pct GDP"
"Germany","DEU","Germany",2014,"NE.IMP.GNFS.ZS",39.0008300796262,"Imports G & S Pct GDP"
"Germany","DEU","Germany",2015,"NE.IMP.GNFS.ZS",39.3254862566007,"Imports G & S Pct GDP"
"Germany","DEU","Germany",2016,"NE.IMP.GNFS.ZS",38.6963831131131,"Imports G & S Pct GDP"
"Germany","DEU","Germany",2017,"NE.IMP.GNFS.ZS",40.0741622693716,"Imports G & S Pct GDP"
"Germany","DEU","Germany",2018,"NE.IMP.GNFS.ZS",41.1333606503833,"Imports G & S Pct GDP"
"Germany","DEU","Germany",2019,"NE.IMP.GNFS.ZS",40.9754271812515,"Imports G & S Pct GDP"
"Germany","DEU","Germany",2020,"NE.IMP.GNFS.ZS",37.6916521160722,"Imports G & S Pct GDP"
"Germany","DEU","Germany",2011,"TG.VAL.TOTL.GD.ZS",72.8781041162014,"Merch Trade Pct GDP"
"Germany","DEU","Germany",2012,"TG.VAL.TOTL.GD.ZS",72.4614416927487,"Merch Trade Pct GDP"
"Germany","DEU","Germany",2013,"TG.VAL.TOTL.GD.ZS",70.3584384472046,"Merch Trade Pct GDP"
"Germany","DEU","Germany",2014,"TG.VAL.TOTL.GD.ZS",69.5536183028645,"Merch Trade Pct GDP"
"Germany","DEU","Germany",2015,"TG.VAL.TOTL.GD.ZS",70.8334637249057,"Merch Trade Pct GDP"
"Germany","DEU","Germany",2016,"TG.VAL.TOTL.GD.ZS",68.9165790016251,"Merch Trade Pct GDP"
"Germany","DEU","Germany",2017,"TG.VAL.TOTL.GD.ZS",70.9203599281337,"Merch Trade Pct GDP"
"Germany","DEU","Germany",2018,"TG.VAL.TOTL.GD.ZS",71.5633586219724,"Merch Trade Pct GDP"
"Germany","DEU","Germany",2019,"TG.VAL.TOTL.GD.ZS",70.0401521797333,"Merch Trade Pct GDP"
"Germany","DEU","Germany",2020,"TG.VAL.TOTL.GD.ZS",66.3238030882681,"Merch Trade Pct GDP"
"Germany","DEU","Germany",2011,"SP.POP.TOTL",80274983,"Population"
"Germany","DEU","Germany",2012,"SP.POP.TOTL",80425823,"Population"
"Germany","DEU","Germany",2013,"SP.POP.TOTL",80645605,"Population"
"Germany","DEU","Germany",2014,"SP.POP.TOTL",80982500,"Population"
"Germany","DEU","Germany",2015,"SP.POP.TOTL",81686611,"Population"
"Germany","DEU","Germany",2016,"SP.POP.TOTL",82348669,"Population"
"Germany","DEU","Germany",2017,"SP.POP.TOTL",82657002,"Population"
"Germany","DEU","Germany",2018,"SP.POP.TOTL",82905782,"Population"
"Germany","DEU","Germany",2019,"SP.POP.TOTL",83092962,"Population"
"Germany","DEU","Germany",2020,"SP.POP.TOTL",83240525,"Population"
"Germany","DEU","Germany",2011,"SE.ENR.PRSC.FM.ZS",0.96000999212265,"School Enrollment PrimSec GPI"
"Germany","DEU","Germany",2012,"SE.ENR.PRSC.FM.ZS",0.96136999130249,"School Enrollment PrimSec GPI"
"Germany","DEU","Germany",2013,"SE.ENR.PRSC.FM.ZS",0.964460015296936,"School Enrollment PrimSec GPI"
"Germany","DEU","Germany",2014,"SE.ENR.PRSC.FM.ZS",0.965309977531433,"School Enrollment PrimSec GPI"
"Germany","DEU","Germany",2015,"SE.ENR.PRSC.FM.ZS",0.966109991073608,"School Enrollment PrimSec GPI"
"Germany","DEU","Germany",2016,"SE.ENR.PRSC.FM.ZS",0.963729977607727,"School Enrollment PrimSec GPI"
"Germany","DEU","Germany",2017,"SE.ENR.PRSC.FM.ZS",0.957650005817413,"School Enrollment PrimSec GPI"
"Germany","DEU","Germany",2018,"SE.ENR.PRSC.FM.ZS",0.960990011692047,"School Enrollment PrimSec GPI"
"Germany","DEU","Germany",2019,"SE.ENR.PRSC.FM.ZS",0.965369999408722,"School Enrollment PrimSec GPI"
"Germany","DEU","Germany",2020,"SE.ENR.PRSC.FM.ZS",0,"School Enrollment PrimSec GPI"
"Germany","DEU","Germany",2011,"AG.SRF.TOTL.K2",357140,"Surface Area sqkm"
"Germany","DEU","Germany",2012,"AG.SRF.TOTL.K2",357170,"Surface Area sqkm"
"Germany","DEU","Germany",2013,"AG.SRF.TOTL.K2",357340,"Surface Area sqkm"
"Germany","DEU","Germany",2014,"AG.SRF.TOTL.K2",357380,"Surface Area sqkm"
"Germany","DEU","Germany",2015,"AG.SRF.TOTL.K2",357409,"Surface Area sqkm"
"Germany","DEU","Germany",2016,"AG.SRF.TOTL.K2",357580,"Surface Area sqkm"
"Germany","DEU","Germany",2017,"AG.SRF.TOTL.K2",357580,"Surface Area sqkm"
"Germany","DEU","Germany",2018,"AG.SRF.TOTL.K2",357580,"Surface Area sqkm"
"Germany","DEU","Germany",2019,"AG.SRF.TOTL.K2",0,"Surface Area sqkm"
"Germany","DEU","Germany",2020,"AG.SRF.TOTL.K2",0,"Surface Area sqkm"
"India","IND","India",2011,"NE.EXP.GNFS.ZS",24.5404113195713,"Exports G & S Pct GDP"
"India","IND","India",2012,"NE.EXP.GNFS.ZS",24.534430661418,"Exports G & S Pct GDP"
"India","IND","India",2013,"NE.EXP.GNFS.ZS",25.430861300519,"Exports G & S Pct GDP"
"India","IND","India",2014,"NE.EXP.GNFS.ZS",22.9679630081172,"Exports G & S Pct GDP"
"India","IND","India",2015,"NE.EXP.GNFS.ZS",19.8131891564045,"Exports G & S Pct GDP"
"India","IND","India",2016,"NE.EXP.GNFS.ZS",19.1582349105946,"Exports G & S Pct GDP"
"India","IND","India",2017,"NE.EXP.GNFS.ZS",18.7917648392982,"Exports G & S Pct GDP"
"India","IND","India",2018,"NE.EXP.GNFS.ZS",19.941240676408,"Exports G & S Pct GDP"
"India","IND","India",2019,"NE.EXP.GNFS.ZS",18.4293865079984,"Exports G & S Pct GDP"
"India","IND","India",2020,"NE.EXP.GNFS.ZS",18.6631801620548,"Exports G & S Pct GDP"
"India","IND","India",2011,"NY.GDP.MKTP.CD",1823049927771.46,"GDP"
"India","IND","India",2012,"NY.GDP.MKTP.CD",1827637859135.7,"GDP"
"India","IND","India",2013,"NY.GDP.MKTP.CD",1856722121394.53,"GDP"
"India","IND","India",2014,"NY.GDP.MKTP.CD",2039127446298.55,"GDP"
"India","IND","India",2015,"NY.GDP.MKTP.CD",2103587813812.75,"GDP"
"India","IND","India",2016,"NY.GDP.MKTP.CD",2294797980509.01,"GDP"
"India","IND","India",2017,"NY.GDP.MKTP.CD",2651472946374.91,"GDP"
"India","IND","India",2018,"NY.GDP.MKTP.CD",2701111782775.03,"GDP"
"India","IND","India",2019,"NY.GDP.MKTP.CD",2870504096717.77,"GDP"
"India","IND","India",2020,"NY.GDP.MKTP.CD",2660245248867.63,"GDP"
"India","IND","India",2011,"NY.GDP.MKTP.KD.ZG",5.24131500140663,"GDP Pct Growth"
"India","IND","India",2012,"NY.GDP.MKTP.KD.ZG",5.45638875297365,"GDP Pct Growth"
"India","IND","India",2013,"NY.GDP.MKTP.KD.ZG",6.38610640094825,"GDP Pct Growth"
"India","IND","India",2014,"NY.GDP.MKTP.KD.ZG",7.41022760508854,"GDP Pct Growth"
"India","IND","India",2015,"NY.GDP.MKTP.KD.ZG",7.99625378571471,"GDP Pct Growth"
"India","IND","India",2016,"NY.GDP.MKTP.KD.ZG",8.25630550179086,"GDP Pct Growth"
"India","IND","India",2017,"NY.GDP.MKTP.KD.ZG",6.79538341897911,"GDP Pct Growth"
"India","IND","India",2018,"NY.GDP.MKTP.KD.ZG",6.53298901139763,"GDP Pct Growth"
"India","IND","India",2019,"NY.GDP.MKTP.KD.ZG",4.0415541865323,"GDP Pct Growth"
"India","IND","India",2020,"NY.GDP.MKTP.KD.ZG",-7.25175478178826,"GDP Pct Growth"
"India","IND","India",2011,"NE.IMP.GNFS.ZS",31.0834686939585,"Imports G & S Pct GDP"
"India","IND","India",2012,"NE.IMP.GNFS.ZS",31.2592910673332,"Imports G & S Pct GDP"
"India","IND","India",2013,"NE.IMP.GNFS.ZS",28.4132706461587,"Imports G & S Pct GDP"
"India","IND","India",2014,"NE.IMP.GNFS.ZS",25.9542227389497,"Imports G & S Pct GDP"
"India","IND","India",2015,"NE.IMP.GNFS.ZS",22.1097247094602,"Imports G & S Pct GDP"
"India","IND","India",2016,"NE.IMP.GNFS.ZS",20.9242508026814,"Imports G & S Pct GDP"
"India","IND","India",2017,"NE.IMP.GNFS.ZS",21.9507321152243,"Imports G & S Pct GDP"
"India","IND","India",2018,"NE.IMP.GNFS.ZS",23.6574164799241,"Imports G & S Pct GDP"
"India","IND","India",2019,"NE.IMP.GNFS.ZS",20.9573845344703,"Imports G & S Pct GDP"
"India","IND","India",2020,"NE.IMP.GNFS.ZS",19.2078177442226,"Imports G & S Pct GDP"
"India","IND","India",2011,"TG.VAL.TOTL.GD.ZS",42.0924840461198,"Merch Trade Pct GDP"
"India","IND","India",2012,"TG.VAL.TOTL.GD.ZS",43.0348931583171,"Merch Trade Pct GDP"
"India","IND","India",2013,"TG.VAL.TOTL.GD.ZS",42.0227125539916,"Merch Trade Pct GDP"
"India","IND","India",2014,"TG.VAL.TOTL.GD.ZS",38.5264786380095,"Merch Trade Pct GDP"
"India","IND","India",2015,"TG.VAL.TOTL.GD.ZS",31.4739415988524,"Merch Trade Pct GDP"
"India","IND","India",2016,"TG.VAL.TOTL.GD.ZS",27.2874128929251,"Merch Trade Pct GDP"
"India","IND","India",2017,"TG.VAL.TOTL.GD.ZS",28.2547103120271,"Merch Trade Pct GDP"
"India","IND","India",2018,"TG.VAL.TOTL.GD.ZS",31.0702431995536,"Merch Trade Pct GDP"
"India","IND","India",2019,"TG.VAL.TOTL.GD.ZS",28.231940199167,"Merch Trade Pct GDP"
"India","IND","India",2020,"TG.VAL.TOTL.GD.ZS",24.4021110563517,"Merch Trade Pct GDP"
"India","IND","India",2011,"SP.POP.TOTL",1250287939,"Population"
"India","IND","India",2012,"SP.POP.TOTL",1265780243,"Population"
"India","IND","India",2013,"SP.POP.TOTL",1280842119,"Population"
"India","IND","India",2014,"SP.POP.TOTL",1295600768,"Population"
"India","IND","India",2015,"SP.POP.TOTL",1310152392,"Population"
"India","IND","India",2016,"SP.POP.TOTL",1324517250,"Population"
"India","IND","India",2017,"SP.POP.TOTL",1338676779,"Population"
"India","IND","India",2018,"SP.POP.TOTL",1352642283,"Population"
"India","IND","India",2019,"SP.POP.TOTL",1366417756,"Population"
"India","IND","India",2020,"SP.POP.TOTL",1380004385,"Population"
"India","IND","India",2011,"SE.ENR.PRSC.FM.ZS",0.998529970645905,"School Enrollment PrimSec GPI"
"India","IND","India",2012,"SE.ENR.PRSC.FM.ZS",1.00339996814728,"School Enrollment PrimSec GPI"
"India","IND","India",2013,"SE.ENR.PRSC.FM.ZS",1.07249999046326,"School Enrollment PrimSec GPI"
"India","IND","India",2014,"SE.ENR.PRSC.FM.ZS",1.069620013237,"School Enrollment PrimSec GPI"
"India","IND","India",2015,"SE.ENR.PRSC.FM.ZS",1.07018005847931,"School Enrollment PrimSec GPI"
"India","IND","India",2016,"SE.ENR.PRSC.FM.ZS",1.09519004821777,"School Enrollment PrimSec GPI"
"India","IND","India",2017,"SE.ENR.PRSC.FM.ZS",1.08402001857758,"School Enrollment PrimSec GPI"
"India","IND","India",2018,"SE.ENR.PRSC.FM.ZS",0,"School Enrollment PrimSec GPI"
"India","IND","India",2019,"SE.ENR.PRSC.FM.ZS",1.02016997337341,"School Enrollment PrimSec GPI"
"India","IND","India",2020,"SE.ENR.PRSC.FM.ZS",1.00738000869751,"School Enrollment PrimSec GPI"
"India","IND","India",2011,"AG.SRF.TOTL.K2",3287260,"Surface Area sqkm"
"India","IND","India",2012,"AG.SRF.TOTL.K2",3287260,"Surface Area sqkm"
"India","IND","India",2013,"AG.SRF.TOTL.K2",3287260,"Surface Area sqkm"
"India","IND","India",2014,"AG.SRF.TOTL.K2",3287259,"Surface Area sqkm"
"India","IND","India",2015,"AG.SRF.TOTL.K2",3287259,"Surface Area sqkm"
"India","IND","India",2016,"AG.SRF.TOTL.K2",3287259,"Surface Area sqkm"
"India","IND","India",2017,"AG.SRF.TOTL.K2",3287259,"Surface Area sqkm"
"India","IND","India",2018,"AG.SRF.TOTL.K2",3287259,"Surface Area sqkm"
"India","IND","India",2019,"AG.SRF.TOTL.K2",0,"Surface Area sqkm"
"India","IND","India",2020,"AG.SRF.TOTL.K2",0,"Surface Area sqkm"
"Indonesia","IDN","Indonesia",2011,"NE.EXP.GNFS.ZS",26.3273530888836,"Exports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2012,"NE.EXP.GNFS.ZS",24.5943787881769,"Exports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2013,"NE.EXP.GNFS.ZS",23.9235763793605,"Exports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2014,"NE.EXP.GNFS.ZS",23.6659845969367,"Exports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2015,"NE.EXP.GNFS.ZS",21.1601792598059,"Exports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2016,"NE.EXP.GNFS.ZS",19.0889938536664,"Exports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2017,"NE.EXP.GNFS.ZS",20.1773044351106,"Exports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2018,"NE.EXP.GNFS.ZS",21.0027464972455,"Exports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2019,"NE.EXP.GNFS.ZS",18.4463036035012,"Exports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2020,"NE.EXP.GNFS.ZS",17.1683353704186,"Exports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2011,"NY.GDP.MKTP.CD",892969107923.094,"GDP"
"Indonesia","IDN","Indonesia",2012,"NY.GDP.MKTP.CD",917869910105.749,"GDP"
"Indonesia","IDN","Indonesia",2013,"NY.GDP.MKTP.CD",912524136718.018,"GDP"
"Indonesia","IDN","Indonesia",2014,"NY.GDP.MKTP.CD",890814755233.225,"GDP"
"Indonesia","IDN","Indonesia",2015,"NY.GDP.MKTP.CD",860854235065.079,"GDP"
"Indonesia","IDN","Indonesia",2016,"NY.GDP.MKTP.CD",931877364177.742,"GDP"
"Indonesia","IDN","Indonesia",2017,"NY.GDP.MKTP.CD",1015618742565.81,"GDP"
"Indonesia","IDN","Indonesia",2018,"NY.GDP.MKTP.CD",1042271531011.99,"GDP"
"Indonesia","IDN","Indonesia",2019,"NY.GDP.MKTP.CD",1119091259074.62,"GDP"
"Indonesia","IDN","Indonesia",2020,"NY.GDP.MKTP.CD",1058423838345.14,"GDP"
"Indonesia","IDN","Indonesia",2011,"NY.GDP.MKTP.KD.ZG",6.16978420771008,"GDP Pct Growth"
"Indonesia","IDN","Indonesia",2012,"NY.GDP.MKTP.KD.ZG",6.03005065305615,"GDP Pct Growth"
"Indonesia","IDN","Indonesia",2013,"NY.GDP.MKTP.KD.ZG",5.5572636889101,"GDP Pct Growth"
"Indonesia","IDN","Indonesia",2014,"NY.GDP.MKTP.KD.ZG",5.006668425755,"GDP Pct Growth"
"Indonesia","IDN","Indonesia",2015,"NY.GDP.MKTP.KD.ZG",4.87632230022123,"GDP Pct Growth"
"Indonesia","IDN","Indonesia",2016,"NY.GDP.MKTP.KD.ZG",5.03306918280177,"GDP Pct Growth"
"Indonesia","IDN","Indonesia",2017,"NY.GDP.MKTP.KD.ZG",5.06978590134916,"GDP Pct Growth"
"Indonesia","IDN","Indonesia",2018,"NY.GDP.MKTP.KD.ZG",5.17429153955024,"GDP Pct Growth"
"Indonesia","IDN","Indonesia",2019,"NY.GDP.MKTP.KD.ZG",5.01815971508286,"GDP Pct Growth"
"Indonesia","IDN","Indonesia",2020,"NY.GDP.MKTP.KD.ZG",-2.06954349906437,"GDP Pct Growth"
"Indonesia","IDN","Indonesia",2011,"NE.IMP.GNFS.ZS",23.8526600952268,"Imports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2012,"NE.IMP.GNFS.ZS",24.9885195110858,"Imports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2013,"NE.IMP.GNFS.ZS",24.7137962959288,"Imports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2014,"NE.IMP.GNFS.ZS",24.414190988586,"Imports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2015,"NE.IMP.GNFS.ZS",20.7774609817235,"Imports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2016,"NE.IMP.GNFS.ZS",18.3323479486654,"Imports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2017,"NE.IMP.GNFS.ZS",19.17819263535,"Imports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2018,"NE.IMP.GNFS.ZS",22.071562457954,"Imports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2019,"NE.IMP.GNFS.ZS",19.0024756869276,"Imports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2020,"NE.IMP.GNFS.ZS",16.0222532818584,"Imports G & S Pct GDP"
"Indonesia","IDN","Indonesia",2011,"TG.VAL.TOTL.GD.ZS",42.6591465057498,"Merch Trade Pct GDP"
"Indonesia","IDN","Indonesia",2012,"TG.VAL.TOTL.GD.ZS",41.5879195730494,"Merch Trade Pct GDP"
"Indonesia","IDN","Indonesia",2013,"TG.VAL.TOTL.GD.ZS",40.4571216414938,"Merch Trade Pct GDP"
"Indonesia","IDN","Indonesia",2014,"TG.VAL.TOTL.GD.ZS",39.7918869122453,"Merch Trade Pct GDP"
"Indonesia","IDN","Indonesia",2015,"TG.VAL.TOTL.GD.ZS",34.0430456240765,"Merch Trade Pct GDP"
"Indonesia","IDN","Indonesia",2016,"TG.VAL.TOTL.GD.ZS",30.0622174943791,"Merch Trade Pct GDP"
"Indonesia","IDN","Indonesia",2017,"TG.VAL.TOTL.GD.ZS",32.0726652973217,"Merch Trade Pct GDP"
"Indonesia","IDN","Indonesia",2018,"TG.VAL.TOTL.GD.ZS",35.3873236508613,"Merch Trade Pct GDP"
"Indonesia","IDN","Indonesia",2019,"TG.VAL.TOTL.GD.ZS",30.2887720059833,"Merch Trade Pct GDP"
"Indonesia","IDN","Indonesia",2020,"TG.VAL.TOTL.GD.ZS",28.8096307880554,"Merch Trade Pct GDP"
"Indonesia","IDN","Indonesia",2011,"SP.POP.TOTL",245115988,"Population"
"Indonesia","IDN","Indonesia",2012,"SP.POP.TOTL",248451714,"Population"
"Indonesia","IDN","Indonesia",2013,"SP.POP.TOTL",251805314,"Population"
"Indonesia","IDN","Indonesia",2014,"SP.POP.TOTL",255128076,"Population"
"Indonesia","IDN","Indonesia",2015,"SP.POP.TOTL",258383257,"Population"
"Indonesia","IDN","Indonesia",2016,"SP.POP.TOTL",261556386,"Population"
"Indonesia","IDN","Indonesia",2017,"SP.POP.TOTL",264650969,"Population"
"Indonesia","IDN","Indonesia",2018,"SP.POP.TOTL",267670549,"Population"
"Indonesia","IDN","Indonesia",2019,"SP.POP.TOTL",270625567,"Population"
"Indonesia","IDN","Indonesia",2020,"SP.POP.TOTL",273523621,"Population"
"Indonesia","IDN","Indonesia",2011,"SE.ENR.PRSC.FM.ZS",1.02225995063782,"School Enrollment PrimSec GPI"
"Indonesia","IDN","Indonesia",2012,"SE.ENR.PRSC.FM.ZS",1.00821995735168,"School Enrollment PrimSec GPI"
"Indonesia","IDN","Indonesia",2013,"SE.ENR.PRSC.FM.ZS",0.984489977359772,"School Enrollment PrimSec GPI"
"Indonesia","IDN","Indonesia",2014,"SE.ENR.PRSC.FM.ZS",0.982280015945435,"School Enrollment PrimSec GPI"
"Indonesia","IDN","Indonesia",2015,"SE.ENR.PRSC.FM.ZS",0.985639989376068,"School Enrollment PrimSec GPI"
